seed,algo,alpha,avg_reward,reward_std,stab_error
27,FPRL,0.5,-378.78036339084707,57.59829012718324,0.45527413383065696
27,ICRL,0.5,-306.0439734929431,52.026211540634804,0.4588947796269107
28,PPO,0.5,-328.7246036960621,54.02747973710406,0.4584625269433723
28,SAC,0.5,-373.74483767020746,70.07848426445638,0.4343908266901509
28,EGP,0.5,-330.85419012919004,54.21715490253222,0.46175902624858955
28,FPRL,0.5,-420.32274841834925,70.55875385663487,0.3881950381278816
28,ICRL,0.5,-330.85419012919004,54.21715490253222,0.46175902624858955
29,PPO,0.5,-322.52262005088335,55.97543056970207,0.4746410020308418
29,SAC,0.5,-367.3743786880762,50.348723923041774,0.44119960029173355
29,EGP,0.5,-322.86048865829974,55.653041698057834,0.4747808849828409
29,FPRL,0.5,-367.71120344592754,55.40513444550256,0.4602716157067822
29,ICRL,0.5,-322.86048865829974,55.653041698057834,0.4747808849828409
30,PPO,0.5,-278.0930861023008,48.93806670007442,0.4583330559826375
30,SAC,0.5,-402.9205549936375,58.92013366825347,0.42091574879693683
30,EGP,0.5,-275.69195317237705,48.850587385802626,0.4560162592047221
30,FPRL,0.5,-407.01455173293994,59.26543857209771,0.4622373415547576
30,ICRL,0.5,-275.69195317237705,48.850587385802626,0.4560162592047221
31,PPO,0.5,-343.5086219793167,64.44139592694715,0.48097271788595264
31,SAC,0.5,-414.134243843838,56.09931074742073,0.3866763590229901
31,EGP,0.5,-344.62251249449207,65.36887901132897,0.47984241727738774
31,FPRL,0.5,-398.9786890644576,70.25077190416111,0.44923106005569513
31,ICRL,0.5,-344.62251249449207,65.36887901132897,0.47984241727738774
32,PPO,0.5,-290.6721747197139,43.97280511686205,0.4612263557366303
32,SAC,0.5,-334.6724759015301,52.79024035133803,0.483789966659134
32,EGP,0.5,-290.65960609062205,44.69602295539113,0.46117866467062424
32,FPRL,0.5,-390.148416897592,51.28641509211645,0.42767941369624685
32,ICRL,0.5,-290.65960609062205,44.69602295539113,0.46117866467062424
33,PPO,0.5,-372.13673793712303,66.28204321705404,0.4140602169388591
33,SAC,0.5,-420.0777985366109,63.79381583172969,0.40514990676618595
33,EGP,0.5,-372.6104288504396,66.28738569321644,0.4154535422153404
33,FPRL,0.5,-416.3299384599345,68.61477508151376,0.3834371748181935
33,ICRL,0.5,-372.6104288504396,66.28738569321644,0.4154535422153404
34,PPO,0.5,-309.51652525451135,54.390899730812784,0.486463265316431
34,SAC,0.5,-405.5418056406866,69.49569705171808,0.41076319830932484
34,EGP,0.5,-310.5108320332068,54.575033266862384,0.4876158957386901
34,FPRL,0.5,-381.36256581467126,65.27796685566352,0.46150466028112136
34,ICRL,0.5,-310.5108320332068,54.575033266862384,0.4876158957386901
35,PPO,0.5,-312.1381636667137,57.366402468694794,0.44974742119382927
35,SAC,0.5,-369.4097802858876,69.21567038683482,0.43102995714718273
35,EGP,0.5,-305.86598518340827,55.20274518689788,0.44611774014166306
35,FPRL,0.5,-403.0548523111188,58.724309774365985,0.41332460258895576
35,ICRL,0.5,-305.86598518340827,55.20274518689788,0.44611774014166306
36,PPO,0.5,-277.7107130456257,46.46198249653475,0.4549412325501233
36,SAC,0.5,-415.9208186971385,67.56727650448494,0.4392896072877988
36,EGP,0.5,-281.8089809929977,46.17154818551819,0.4583103553857316
36,FPRL,0.5,-401.59284204577597,59.72899278478134,0.4281394870070512
36,ICRL,0.5,-281.8089809929977,46.17154818551819,0.4583103553857316
37,PPO,0.5,-387.99548671231713,62.30416962985519,0.4491555043121227
37,SAC,0.5,-423.9643625147271,60.019493775351016,0.4235852361510511
37,EGP,0.5,-389.2052132647054,62.875537079855036,0.448182970583986
37,FPRL,0.5,-401.0413909764524,61.48148295714048,0.435322791328961
37,ICRL,0.5,-389.2052132647054,62.875537079855036,0.448182970583986
38,PPO,0.5,-308.7968510062619,48.60648787850935,0.4501133338607363
38,SAC,0.5,-336.0757788352139,56.032428288838524,0.44700683959055404
38,EGP,0.5,-315.73107615374767,49.72248287315931,0.4486132889733111
38,FPRL,0.5,-387.04270451178866,60.085005309916944,0.4193738816662119
38,ICRL,0.5,-315.73107615374767,49.72248287315931,0.4486132889733111
39,PPO,0.5,-359.93934088769544,63.87481309814516,0.41186230737424795
39,SAC,0.5,-378.09032360140725,53.79939605071837,0.4499797019046632
39,EGP,0.5,-361.57579510819505,64.2897366962279,0.4114195247935439
39,FPRL,0.5,-419.2732973039462,70.57138540595427,0.3882493620308601
39,ICRL,0.5,-361.57579510819505,64.2897366962279,0.4114195247935439
40,PPO,0.5,-305.8217106134036,49.03181730657521,0.4531848169465731
40,SAC,0.5,-381.11289735116566,60.550454755823544,0.40274127960795636
40,EGP,0.5,-307.07765555373726,49.26774356520013,0.453841843895433
40,FPRL,0.5,-388.9208562238825,59.04714481077777,0.4307491046859487
40,ICRL,0.5,-307.07765555373726,49.26774356520013,0.453841843895433
41,PPO,0.5,-359.3990992020375,55.21741678152038,0.4601020498668651
41,SAC,0.5,-440.10991892291037,71.93962838894842,0.3695218187013662
41,EGP,0.5,-358.44029408458124,54.95938672900936,0.46134313438632446
41,FPRL,0.5,-400.49936921843,60.11593359200351,0.44268536723280716
41,ICRL,0.5,-358.44029408458124,54.95938672900936,0.46134313438632446
42,PPO,0.5,-355.72155506293956,55.52823341296414,0.4251750116907066
42,SAC,0.5,-453.97957510267344,84.33550694722001,0.38285116730760566
42,EGP,0.5,-356.6131407414449,55.617497357712274,0.4253064726336551
42,FPRL,0.5,-402.78455917055715,60.40893147988566,0.4029796008329059
42,ICRL,0.5,-356.6131407414449,55.617497357712274,0.4253064726336551
43,PPO,0.5,-347.435405342423,53.06953290476377,0.4528135750640326
43,SAC,0.5,-402.24443007694225,63.03245029206297,0.4525824320785383
43,EGP,0.5,-345.52886231587416,52.70464977178428,0.45251714506420515
43,FPRL,0.5,-406.64560655870974,60.131985514185246,0.41660192520523215
43,ICRL,0.5,-345.52886231587416,52.70464977178428,0.45251714506420515
44,PPO,0.5,-307.1315721602256,57.93426197612925,0.4549101041635694
44,SAC,0.5,-417.8306639639684,69.92443884847147,0.4246246339461329
44,EGP,0.5,-316.74340797600854,56.35994652350269,0.4583891613088136
44,FPRL,0.5,-393.8054765347445,63.55509387840274,0.4342465465575655
44,ICRL,0.5,-316.74340797600854,56.35994652350269,0.4583891613088136
45,PPO,0.5,-372.7965355161242,38.64980017425908,0.4302115394378984
45,SAC,0.5,-409.6035528500802,62.38682641988155,0.4392168746492361
45,EGP,0.5,-369.9640126107911,38.638569108259,0.42916245782218526
45,FPRL,0.5,-403.14959171677924,42.41795343348523,0.4118788550600656
45,ICRL,0.5,-369.9640126107911,38.638569108259,0.42916245782218526
46,PPO,0.5,-273.19759682319824,50.872987774523814,0.4443566097436992
46,SAC,0.5,-420.3699734870821,51.76725991582108,0.4141916334168249
46,EGP,0.5,-270.66451341989335,50.40260577709591,0.44267927501615834
46,FPRL,0.5,-408.2349469659443,67.0337508562127,0.39805043332646817
46,ICRL,0.5,-270.66451341989335,50.40260577709591,0.44267927501615834
47,PPO,0.5,-272.99607652584956,53.965373187269044,0.45642527733299887
47,SAC,0.5,-421.87184868921133,74.9630136777041,0.416975620894119
47,EGP,0.5,-276.48531783302366,54.93596903100551,0.4567172754203274
47,FPRL,0.5,-417.6048149783862,65.18809918226691,0.4064275243325363
47,ICRL,0.5,-276.48531783302366,54.93596903100551,0.4567172754203274
48,PPO,0.5,-304.03648082738374,53.14140723002735,0.45989592445390226
48,SAC,0.5,-389.79085645219067,54.84662742130758,0.4461704592419576
48,EGP,0.5,-307.886667666737,54.481789043220914,0.4609387128672337
48,FPRL,0.5,-390.19715741850314,57.97167743970039,0.42706864640000974
48,ICRL,0.5,-307.886667666737,54.481789043220914,0.4609387128672337
49,PPO,0.5,-332.98336732651944,45.20407678275724,0.4461120641748488
49,SAC,0.5,-387.3916465912621,70.67378177484223,0.4352583052099056
49,EGP,0.5,-337.05553474170915,44.99499580226699,0.45094321601083714
49,FPRL,0.5,-407.6171149217828,58.00489003362804,0.41137413715211146
49,ICRL,0.5,-337.05553474170915,44.99499580226699,0.45094321601083714
50,PPO,0.5,-338.62306032642715,45.14876568508548,0.4747681839620957
50,SAC,0.5,-375.46928585521295,61.460430396217376,0.44657391131658286
50,EGP,0.5,-356.2466624668436,47.571201552849345,0.46642058180164137
50,FPRL,0.5,-387.91741503946895,51.549764699737885,0.45969416034642546
50,ICRL,0.5,-356.2466624668436,47.571201552849345,0.46642058180164137
1,PPO,1.0,-304.7980953099599,53.07279265357433,0.46842513659380053
1,SAC,1.0,-393.91648882933515,69.52135901341696,0.4041022956101971
1,EGP,1.0,-311.14324315244625,55.09333467525067,0.47045473807511784
1,FPRL,1.0,-382.200111205569,58.904016145003595,0.44691980858125574
1,ICRL,1.0,-311.14324315244625,55.09333467525067,0.47045473807511784
2,PPO,1.0,-325.7272096119819,52.471528493204715,0.4590549525145674
2,SAC,1.0,-399.5533536970435,63.35162691809138,0.3823170941007211
2,EGP,1.0,-332.97694670574555,52.502500351229905,0.4585979229881752
2,FPRL,1.0,-387.47658740002765,59.68263064256723,0.4382439054248081
2,ICRL,1.0,-332.97694670574555,52.502500351229905,0.4585979229881752
3,PPO,1.0,-309.02200975082286,48.26662068364995,0.46896159922129094
3,SAC,1.0,-387.44356797066314,60.73591643949859,0.4443312136334096
3,EGP,1.0,-309.3986640736171,48.252803448289306,0.4692501524148542
3,FPRL,1.0,-388.0817184050801,60.808777268641265,0.44974026608785295
3,ICRL,1.0,-309.3986640736171,48.252803448289306,0.4692501524148542
4,PPO,1.0,-343.01887486336767,53.63254560145345,0.4686740739843219
4,SAC,1.0,-419.8366969298802,65.24020621126265,0.3980217210199204
4,EGP,1.0,-341.93120180920977,53.586539862579194,0.46886629866098084
4,FPRL,1.0,-379.68862891204714,56.14278330545623,0.45773435796737705
4,ICRL,1.0,-341.93120180920977,53.586539862579194,0.46886629866098084
5,PPO,1.0,-287.9901728009468,51.27210187030064,0.4521490810809191
5,SAC,1.0,-461.3610397088274,60.440710504403704,0.35375643674682455
5,EGP,1.0,-291.3959108019423,51.65141878484369,0.45435938806463966
5,FPRL,1.0,-376.6113743011581,56.910580760993604,0.4248673733511467
5,ICRL,1.0,-291.3959108019423,51.65141878484369,0.45435938806463966
6,PPO,1.0,-303.2236280251188,44.50828632070769,0.488027727861586
6,SAC,1.0,-424.47072105367425,67.85446106982403,0.3933480614665924
6,EGP,1.0,-303.2041465916161,44.21393094945499,0.48900693435097775
6,FPRL,1.0,-383.8776406289981,53.14529698897073,0.47080034156497463
6,ICRL,1.0,-303.2041465916161,44.21393094945499,0.48900693435097775
7,PPO,1.0,-380.660692753042,66.46101234054714,0.39769782181547486
7,SAC,1.0,-394.6204975882157,67.44151018207945,0.4202013635131411
7,EGP,1.0,-375.58726332905906,66.08904069489267,0.3947761609877057
7,FPRL,1.0,-426.33582568516516,73.56268909536769,0.3819871720917611
7,ICRL,1.0,-375.58726332905906,66.08904069489267,0.3947761609877057
8,PPO,1.0,-336.85664569350655,51.54187321878315,0.41504308074158514
8,SAC,1.0,-389.52959630738377,53.167216580316335,0.440958645398063
8,EGP,1.0,-333.76027842362237,50.7823675250419,0.4142669027419613
8,FPRL,1.0,-439.2150064391894,70.04658619070833,0.34753908671803246
8,ICRL,1.0,-333.76027842362237,50.7823675250419,0.4142669027419613
9,PPO,1.0,-295.87074058390516,52.83650675423397,0.44948256130929426
9,SAC,1.0,-397.17739033388665,61.11337282203405,0.45205364528401004
9,EGP,1.0,-296.3036769344283,52.963847501480146,0.4482474181646788
9,FPRL,1.0,-392.2740861370434,58.47807292248553,0.43674059103016916
9,ICRL,1.0,-296.3036769344283,52.963847501480146,0.4482474181646788
10,PPO,1.0,-310.2430738639515,42.32129295343601,0.45957105688864397
10,SAC,1.0,-393.29210523419476,52.759451139072354,0.43859955570791265
10,EGP,1.0,-307.3237506281559,42.01502871691858,0.4583963852741032
10,FPRL,1.0,-370.9745565978969,50.87146529494313,0.44914316438020585
10,ICRL,1.0,-307.3237506281559,42.01502871691858,0.4583963852741032
11,PPO,1.0,-434.4501403625807,73.37164336424614,0.42220552965874
11,SAC,1.0,-409.4022243957256,63.71623347469043,0.3904887742781677
11,EGP,1.0,-446.19745825555145,70.51091950714503,0.412626583292499
11,FPRL,1.0,-410.7684768620924,70.45809632160979,0.4112189113328208
11,ICRL,1.0,-446.19745825555145,70.51091950714503,0.412626583292499
12,PPO,1.0,-400.9634653898922,59.99794068540081,0.433734227492081
12,SAC,1.0,-380.13776886630967,52.81030073702671,0.48755970498993373
12,EGP,1.0,-405.45830771093233,59.85219951927371,0.42928475939449234
12,FPRL,1.0,-416.5555543405775,60.96079586181192,0.41922087553617937
12,ICRL,1.0,-405.45830771093233,59.85219951927371,0.42928475939449234
13,PPO,1.0,-319.03051900115844,52.87488917023847,0.45735382400626123
13,SAC,1.0,-433.82811172948277,66.0085162466275,0.4016082259109719
13,EGP,1.0,-327.1809949666302,53.98476821259607,0.4575293893157927
13,FPRL,1.0,-399.8519996409146,66.95265446508908,0.4347376301739713
13,ICRL,1.0,-327.1809949666302,53.98476821259607,0.4575293893157927
14,PPO,1.0,-354.17503753508737,55.69231123752978,0.4477135273051578
14,SAC,1.0,-380.2649412754322,70.39630513961396,0.4288911549656123
14,EGP,1.0,-354.0352564986475,55.73820660120502,0.4476248845128524
14,FPRL,1.0,-397.3715706256323,68.70410238694741,0.4141396350614526
14,ICRL,1.0,-354.0352564986475,55.73820660120502,0.4476248845128524
15,PPO,1.0,-334.1112859396212,60.357569281615966,0.4842353341326008
15,SAC,1.0,-414.67280558659115,55.707453375514724,0.3988835478991242
15,EGP,1.0,-334.5030638352476,61.46462908338509,0.4808961446313829
15,FPRL,1.0,-385.74234088510553,63.52650318928664,0.46358984484418175
15,ICRL,1.0,-334.5030638352476,61.46462908338509,0.4808961446313829
16,PPO,1.0,-276.24235259058906,53.13722347566202,0.46655193774383613
16,SAC,1.0,-398.26571258169673,66.30314572194362,0.43550143818660453
16,EGP,1.0,-286.8640150011185,53.64591036520718,0.468032892453739
16,FPRL,1.0,-390.173181601263,65.41318586992355,0.4357361547429518
16,ICRL,1.0,-286.8640150011185,53.64591036520718,0.468032892453739
17,PPO,1.0,-349.8764066821173,64.51424317329314,0.42343963747662977
17,SAC,1.0,-444.4431267639593,62.382097241452286,0.3973773955258798
17,EGP,1.0,-395.67143043354434,77.08493729795983,0.4025731487516279
17,FPRL,1.0,-436.24109482352793,77.93153591281583,0.36670225152366076
17,ICRL,1.0,-395.67143043354434,77.08493729795983,0.4025731487516279
18,PPO,1.0,-307.03434064932355,61.65149737780455,0.4541497179897332
18,SAC,1.0,-410.44894337169404,65.70971838791289,0.3806568660645314
18,EGP,1.0,-307.98347049125493,61.48963271191125,0.45735786348163554
18,FPRL,1.0,-400.3489063565075,64.40883591760993,0.4160316839431186
18,ICRL,1.0,-307.98347049125493,61.48963271191125,0.45735786348163554
19,PPO,1.0,-341.19214741681344,53.267764268567866,0.47385141934508845
19,SAC,1.0,-356.1782826840946,52.58285450110679,0.46704049164800454
19,EGP,1.0,-340.1745448880205,53.18805296385986,0.4729085577639939
19,FPRL,1.0,-387.4030426682204,57.05565310159731,0.4319381468535629
19,ICRL,1.0,-340.1745448880205,53.18805296385986,0.4729085577639939
20,PPO,1.0,-306.39709788382754,47.82073349279708,0.4450977144186887
20,SAC,1.0,-362.9339955655847,56.19325614459987,0.47327650148707506
20,EGP,1.0,-305.31794560210074,47.46084472398224,0.4442927598191321
20,FPRL,1.0,-396.67273748971814,54.59366686737531,0.4160693076672327
20,ICRL,1.0,-305.31794560210074,47.46084472398224,0.4442927598191321
21,PPO,1.0,-295.38558118666987,48.89042222119731,0.47278897933722563
21,SAC,1.0,-406.8808865112207,54.92675516107173,0.4203342705689641
21,EGP,1.0,-295.4772611206714,48.897270564588936,0.47239877150956444
21,FPRL,1.0,-375.6224297348299,55.00787631461748,0.45663531293365045
21,ICRL,1.0,-295.4772611206714,48.897270564588936,0.47239877150956444
22,PPO,1.0,-351.81810972037175,69.46205193225423,0.4253735573227794
22,SAC,1.0,-383.76611134952435,52.37028031398688,0.42538297823851073
22,EGP,1.0,-361.7077330806617,75.16681478559616,0.4240655802041237
22,FPRL,1.0,-420.7754047374161,76.54099433729877,0.3802495863863132
22,ICRL,1.0,-361.7077330806617,75.16681478559616,0.4240655802041237
23,PPO,1.0,-246.3783094598559,50.17425606248266,0.387256869389185
23,SAC,1.0,-459.70229009987435,67.69101537531894,0.3819595043032247
23,EGP,1.0,-280.88110361060006,60.15025105003533,0.3966642202068484
23,FPRL,1.0,-437.04572238740866,77.68436380907937,0.3454233874128358
23,ICRL,1.0,-280.88110361060006,60.15025105003533,0.3966642202068484
24,PPO,1.0,-301.8354462866878,54.43087152044533,0.46187555382212914
24,SAC,1.0,-378.72760147914613,58.0544842440104,0.41815488066237616
24,EGP,1.0,-300.8199164247557,54.482079057481606,0.4593979215805016
24,FPRL,1.0,-380.2561995777847,59.280195015962185,0.43014164335189065
24,ICRL,1.0,-300.8199164247557,54.482079057481606,0.4593979215805016
25,PPO,1.0,-340.97852895793176,46.5799935846815,0.44643669532805585
25,SAC,1.0,-385.6583786986277,57.644019084511015,0.43446877427202696
25,EGP,1.0,-345.3272429921551,46.42752045529771,0.44928879081694195
25,FPRL,1.0,-387.6635441755297,54.94575995323583,0.44224334244621183
25,ICRL,1.0,-345.3272429921551,46.42752045529771,0.44928879081694195
26,PPO,1.0,-372.5800808250143,67.07464594080615,0.461279984215908
26,SAC,1.0,-368.1940872622187,62.08990574973486,0.42522343717464534
26,EGP,1.0,-372.6902708842756,67.0347441919806,0.4610032735764878
26,FPRL,1.0,-399.91996492441075,65.73521663293896,0.4440906472102175
26,ICRL,1.0,-372.6902708842756,67.0347441919806,0.4610032735764878
27,PPO,1.0,-310.05696329660185,53.08369751242513,0.46443114688724824
27,SAC,1.0,-450.34253332181976,71.24071242790482,0.38770936918862603
27,EGP,1.0,-307.5078386771845,50.7252287604959,0.4574066057075717
27,FPRL,1.0,-379.6978878605075,57.22612500707183,0.4559554641203525
27,ICRL,1.0,-307.5078386771845,50.7252287604959,0.4574066057075717
28,PPO,1.0,-328.7246036960621,54.02747973710406,0.4584625269433723
28,SAC,1.0,-373.74483767020746,70.07848426445638,0.4343908266901509
28,EGP,1.0,-330.7686193018038,54.87981932115845,0.45952066558913973
28,FPRL,1.0,-419.7301881217718,70.84871222667729,0.38868570065931907
28,ICRL,1.0,-330.7686193018038,54.87981932115845,0.45952066558913973
29,PPO,1.0,-322.52262005088335,55.97543056970207,0.4746410020308418
29,SAC,1.0,-367.3743786880762,50.348723923041774,0.44119960029173355
29,EGP,1.0,-323.11316169811556,55.624074539170934,0.4744795263558787
29,FPRL,1.0,-367.4775975911256,55.26583732791831,0.4603378817520001
29,ICRL,1.0,-323.11316169811556,55.624074539170934,0.4744795263558787
30,PPO,1.0,-278.0930861023008,48.93806670007442,0.4583330559826375
30,SAC,1.0,-402.9205549936375,58.92013366825347,0.42091574879693683
30,EGP,1.0,-276.9879668897948,49.268694717631696,0.45364764770902666
30,FPRL,1.0,-403.4370967833629,59.058252090922295,0.45374650429411423
30,ICRL,1.0,-276.9879668897948,49.268694717631696,0.45364764770902666
31,PPO,1.0,-343.5086219793167,64.44139592694715,0.48097271788595264
31,SAC,1.0,-414.134243843838,56.09931074742073,0.3866763590229901
31,EGP,1.0,-350.1702660579668,67.2526129930427,0.47868387186510336
31,FPRL,1.0,-398.07142533352334,70.75537575250897,0.44799339776086733
31,ICRL,1.0,-350.1702660579668,67.2526129930427,0.47868387186510336
32,PPO,1.0,-290.6721747197139,43.97280511686205,0.4612263557366303
32,SAC,1.0,-334.6724759015301,52.79024035133803,0.483789966659134
32,EGP,1.0,-293.8018492296892,45.05451137655264,0.4623164859671908
32,FPRL,1.0,-389.5521800743659,53.23407772994944,0.4267583005660099
32,ICRL,1.0,-293.8018492296892,45.05451137655264,0.4623164859671908
33,PPO,1.0,-372.13673793712303,66.28204321705404,0.4140602169388591
33,SAC,1.0,-420.0777985366109,63.79381583172969,0.40514990676618595
33,EGP,1.0,-373.135027099475,66.28376969325363,0.41594690585707395
33,FPRL,1.0,-416.8473990195522,68.52435567801534,0.38277570640137054
33,ICRL,1.0,-373.135027099475,66.28376969325363,0.41594690585707395
34,PPO,1.0,-309.51652525451135,54.390899730812784,0.486463265316431
34,SAC,1.0,-405.5418056406866,69.49569705171808,0.41076319830932484
34,EGP,1.0,-310.5850156113447,54.758971675200534,0.48737670665711075
34,FPRL,1.0,-381.46856266881844,65.49300230010365,0.46130835977328843
34,ICRL,1.0,-310.5850156113447,54.758971675200534,0.48737670665711075
35,PPO,1.0,-312.1381636667137,57.366402468694794,0.44974742119382927
35,SAC,1.0,-369.4097802858876,69.21567038683482,0.43102995714718273
35,EGP,1.0,-314.17483061298213,54.71225747544985,0.4460086578048803
35,FPRL,1.0,-404.9680381557247,58.39943371056137,0.41393019328586
35,ICRL,1.0,-314.17483061298213,54.71225747544985,0.4460086578048803
36,PPO,1.0,-277.7107130456257,46.46198249653475,0.4549412325501233
36,SAC,1.0,-415.9208186971385,67.56727650448494,0.4392896072877988
36,EGP,1.0,-285.32645146019445,46.59114091518034,0.45817846579861277
36,FPRL,1.0,-401.4195497749282,60.28990712029787,0.4273150800685733
36,ICRL,1.0,-285.32645146019445,46.59114091518034,0.45817846579861277
37,PPO,1.0,-387.99548671231713,62.30416962985519,0.4491555043121227
37,SAC,1.0,-423.9643625147271,60.019493775351016,0.4235852361510511
37,EGP,1.0,-391.91060756513144,63.41148808303335,0.44698554590883055
37,FPRL,1.0,-401.1977913155126,62.04068288591949,0.435800912867186
37,ICRL,1.0,-391.91060756513144,63.41148808303335,0.44698554590883055
38,PPO,1.0,-308.7968510062619,48.60648787850935,0.4501133338607363
38,SAC,1.0,-336.0757788352139,56.032428288838524,0.44700683959055404
38,EGP,1.0,-321.2188458258749,51.29959842668019,0.44615621057972144
38,FPRL,1.0,-386.6610021572526,60.71940823815466,0.41859482509464196
38,ICRL,1.0,-321.2188458258749,51.29959842668019,0.44615621057972144
39,PPO,1.0,-359.93934088769544,63.87481309814516,0.41186230737424795
39,SAC,1.0,-378.09032360140725,53.79939605071837,0.4499797019046632
39,EGP,1.0,-364.3413654747338,64.55963275881578,0.411251710820609
39,FPRL,1.0,-419.8991559921957,71.01160555102479,0.38699310665209774
39,ICRL,1.0,-364.3413654747338,64.55963275881578,0.411251710820609
40,PPO,1.0,-305.8217106134036,49.03181730657521,0.4531848169465731
40,SAC,1.0,-381.11289735116566,60.550454755823544,0.40274127960795636
40,EGP,1.0,-308.8955834583178,49.77628901036682,0.45308115798199583
40,FPRL,1.0,-389.2429416996528,59.16283266325351,0.4299461313805288
40,ICRL,1.0,-308.8955834583178,49.77628901036682,0.45308115798199583
41,PPO,1.0,-359.3990992020375,55.21741678152038,0.4601020498668651
41,SAC,1.0,-440.10991892291037,71.93962838894842,0.3695218187013662
41,EGP,1.0,-359.0391830686548,54.97715871670861,0.46129144794116245
41,FPRL,1.0,-400.0064951422677,59.32503153005699,0.4450989256593376
41,ICRL,1.0,-359.0391830686548,54.97715871670861,0.46129144794116245
42,PPO,1.0,-355.72155506293956,55.52823341296414,0.4251750116907066
42,SAC,1.0,-453.97957510267344,84.33550694722001,0.38285116730760566
42,EGP,1.0,-356.56679582943104,55.59876291965856,0.426074395525674
42,FPRL,1.0,-402.7765293470019,60.45723573502404,0.40292589550811586
42,ICRL,1.0,-356.56679582943104,55.59876291965856,0.426074395525674
43,PPO,1.0,-347.435405342423,53.06953290476377,0.4528135750640326
43,SAC,1.0,-402.24443007694225,63.03245029206297,0.4525824320785383
43,EGP,1.0,-346.55381980662935,52.62854344675771,0.45397622515372577
43,FPRL,1.0,-406.620561547414,60.12368027511553,0.4167599701901159
43,ICRL,1.0,-346.55381980662935,52.62854344675771,0.45397622515372577
44,PPO,1.0,-307.1315721602256,57.93426197612925,0.4549101041635694
44,SAC,1.0,-417.8306639639684,69.92443884847147,0.4246246339461329
44,EGP,1.0,-335.12080107171727,58.326213179609894,0.4639867001410993
44,FPRL,1.0,-392.9659094908239,63.23826353733873,0.43537339734765806
44,ICRL,1.0,-335.12080107171727,58.326213179609894,0.4639867001410993
45,PPO,1.0,-372.7965355161242,38.64980017425908,0.4302115394378984
45,SAC,1.0,-409.6035528500802,62.38682641988155,0.4392168746492361
45,EGP,1.0,-368.72876921487403,38.568479696915965,0.42829522523138713
45,FPRL,1.0,-403.6725365976842,42.38785734332359,0.4137414807207878
45,ICRL,1.0,-368.72876921487403,38.568479696915965,0.42829522523138713
46,PPO,1.0,-273.19759682319824,50.872987774523814,0.4443566097436992
46,SAC,1.0,-420.3699734870821,51.76725991582108,0.4141916334168249
46,EGP,1.0,-269.30255527311067,50.172093325313185,0.44137197395644934
46,FPRL,1.0,-409.0246061797287,66.8306848250589,0.3976944102512294
46,ICRL,1.0,-269.30255527311067,50.172093325313185,0.44137197395644934
47,PPO,1.0,-272.99607652584956,53.965373187269044,0.45642527733299887
47,SAC,1.0,-421.87184868921133,74.9630136777041,0.416975620894119
47,EGP,1.0,-279.47853527079775,56.82207083510866,0.4565329058895228
47,FPRL,1.0,-417.1035907632877,65.57558697369979,0.4057133439962658
47,ICRL,1.0,-279.47853527079775,56.82207083510866,0.4565329058895228
48,PPO,1.0,-304.03648082738374,53.14140723002735,0.45989592445390226
48,SAC,1.0,-389.79085645219067,54.84662742130758,0.4461704592419576
48,EGP,1.0,-310.8670992942417,55.986742566693046,0.45953361983252494
48,FPRL,1.0,-390.3441799181751,58.01563967336266,0.426897265957639
48,ICRL,1.0,-310.8670992942417,55.986742566693046,0.45953361983252494
49,PPO,1.0,-332.98336732651944,45.20407678275724,0.4461120641748488
49,SAC,1.0,-387.3916465912621,70.67378177484223,0.4352583052099056
49,EGP,1.0,-340.0093632719321,45.126041898526275,0.45300654969045784
49,FPRL,1.0,-407.7696359154602,58.03050658552995,0.4115727071896751
49,ICRL,1.0,-340.0093632719321,45.126041898526275,0.45300654969045784
50,PPO,1.0,-338.62306032642715,45.14876568508548,0.4747681839620957
50,SAC,1.0,-375.46928585521295,61.460430396217376,0.44657391131658286
50,EGP,1.0,-377.7334501190525,48.46321372094991,0.46330332354451303
50,FPRL,1.0,-385.56858929837017,51.87501609235694,0.4605078806445502
50,ICRL,1.0,-377.7334501190525,48.46321372094991,0.46330332354451303
