seed,algo,sigma_obs,alpha,avg_reward,reward_std,stab_error
18,ICRL,0.1,0.5,-201.12253038239595,99.1521526458039,0.5540963379876508
19,PPO,0.1,0.5,-232.25679620212097,100.05963945973096,0.5924218706430376
19,SAC,0.1,0.5,-333.93776092400293,123.23230468933662,0.6726332916587752
19,EGP,0.1,0.5,-228.60653728915932,95.88685413004697,0.589432725884491
19,FPRL,0.1,0.5,-803.2656360435574,211.92878368334462,0.5611925685004161
19,ICRL,0.1,0.5,-228.60653728915932,95.88685413004697,0.589432725884491
20,PPO,0.1,0.5,-130.41123020684526,40.490120751056445,0.5161474640511217
20,SAC,0.1,0.5,-259.8691757953745,128.6617835872743,0.6332008107678002
20,EGP,0.1,0.5,-130.7916678157065,39.56076783405915,0.5160230530758377
20,FPRL,0.1,0.5,-613.9102082288476,232.22288550727447,0.5297455539825743
20,ICRL,0.1,0.5,-130.7916678157065,39.56076783405915,0.5160230530758377
21,PPO,0.1,0.5,-219.25835131146192,69.86223620297639,0.649836752894685
21,SAC,0.1,0.5,-365.44226943748146,138.54033443677912,0.5897106844389071
21,EGP,0.1,0.5,-224.48876016327807,68.67106363821415,0.6439769014195409
21,FPRL,0.1,0.5,-750.3853703555998,208.46092258490216,0.7095487655050331
21,ICRL,0.1,0.5,-224.48876016327807,68.67106363821415,0.6439769014195409
22,PPO,0.1,0.5,-159.0995313029212,52.35317109748225,0.5216498417537458
22,SAC,0.1,0.5,-314.19486403179354,144.1988411451466,0.599347162733996
22,EGP,0.1,0.5,-169.21258060433388,59.853351620902345,0.5294023269152529
22,FPRL,0.1,0.5,-617.0775788250328,187.70720263329648,0.46440199932964743
22,ICRL,0.1,0.5,-169.21258060433388,59.853351620902345,0.5294023269152529
23,PPO,0.1,0.5,-123.97334618756737,22.535305095898917,0.5024927874541372
23,SAC,0.1,0.5,-248.6669203296906,107.82371730383225,0.5685718482694718
23,EGP,0.1,0.5,-126.54657793086741,23.54171143935679,0.5030237144845668
23,FPRL,0.1,0.5,-392.1752930534926,119.04013809134139,0.49664368479622784
23,ICRL,0.1,0.5,-126.54657793086741,23.54171143935679,0.5030237144845668
24,PPO,0.1,0.5,-164.84985768508332,37.182838740730425,0.5441373551532662
24,SAC,0.1,0.5,-238.79077931354786,70.63775952252475,0.5848358967528247
24,EGP,0.1,0.5,-164.04135455962714,35.404487753686716,0.5416595035521452
24,FPRL,0.1,0.5,-739.0461590830051,204.41699106302462,0.5421628244533655
24,ICRL,0.1,0.5,-164.04135455962714,35.404487753686716,0.5416595035521452
25,PPO,0.1,0.5,-195.8682152117923,56.36152026507383,0.5395297926221724
25,SAC,0.1,0.5,-313.52917285511404,125.04563420899538,0.6173631941008392
25,EGP,0.1,0.5,-195.86982672503197,56.434532986876114,0.5396034500239196
25,FPRL,0.1,0.5,-696.4337519969437,193.4586869408758,0.5949258159940203
25,ICRL,0.1,0.5,-195.86982672503197,56.434532986876114,0.5396034500239196
26,PPO,0.1,0.5,-275.88440563994607,111.30566750090016,0.6343009643316752
26,SAC,0.1,0.5,-267.96230143997826,85.87099214771912,0.5903087512626042
26,EGP,0.1,0.5,-283.5712652142466,118.54158878223399,0.6423716409368222
26,FPRL,0.1,0.5,-653.4151453815974,254.12168871695945,0.6528063652680446
26,ICRL,0.1,0.5,-283.5712652142466,118.54158878223399,0.6423716409368222
27,PPO,0.1,0.5,-208.9055858959337,77.57055624910114,0.5913533407586916
27,SAC,0.1,0.5,-342.05856929587327,155.17496735334126,0.5798472660369369
27,EGP,0.1,0.5,-204.62998976360518,74.08140398995349,0.5864975260950185
27,FPRL,0.1,0.5,-756.3517149754172,252.01433190986356,0.6756929071353729
27,ICRL,0.1,0.5,-204.62998976360518,74.08140398995349,0.5864975260950185
28,PPO,0.1,0.5,-167.31430256617102,58.79857457295858,0.521371908800436
28,SAC,0.1,0.5,-250.53389836603296,109.74074998907591,0.6078106705662142
28,EGP,0.1,0.5,-168.0630178688372,57.748049770180174,0.5222464822474067
28,FPRL,0.1,0.5,-574.6025925129794,246.55333000912862,0.5621349641454146
28,ICRL,0.1,0.5,-168.0630178688372,57.748049770180174,0.5222464822474067
29,PPO,0.1,0.5,-209.19561798047928,88.67562720529288,0.5973260838215949
29,SAC,0.1,0.5,-235.43027574549652,79.19393646125833,0.6066906273097642
29,EGP,0.1,0.5,-208.7108762664392,84.4265359097036,0.5930275830813755
29,FPRL,0.1,0.5,-824.3182964547842,247.39435356904005,0.6628310147574752
29,ICRL,0.1,0.5,-208.7108762664392,84.4265359097036,0.5930275830813755
30,PPO,0.1,0.5,-186.24493160912428,61.26347361727707,0.5709325462454549
30,SAC,0.1,0.5,-315.938688585936,87.17533810193245,0.6168365617503001
30,EGP,0.1,0.5,-185.3264040895694,65.33591934611584,0.570404381899048
30,FPRL,0.1,0.5,-665.032855034748,203.27360236422538,0.6034646932393193
30,ICRL,0.1,0.5,-185.3264040895694,65.33591934611584,0.570404381899048
1,PPO,0.1,1.0,-204.77909189339707,67.17629881571546,0.5829375310142034
1,SAC,0.1,1.0,-264.16538703739957,96.66967326007261,0.569859311127214
1,EGP,0.1,1.0,-219.40487600160876,75.46889288175453,0.5985078678441345
1,FPRL,0.1,1.0,-591.1221825532008,169.86778470548597,0.6531535918516437
1,ICRL,0.1,1.0,-219.40487600160876,75.46889288175453,0.5985078678441345
2,PPO,0.1,1.0,-173.55682043134087,63.16210603911858,0.591473519178508
2,SAC,0.1,1.0,-190.79975547901662,55.46206910789338,0.5344728348474269
2,EGP,0.1,1.0,-195.5244426088266,82.28555767807498,0.6049848606960185
2,FPRL,0.1,1.0,-462.6997566447484,177.7914068328119,0.6272304581788678
2,ICRL,0.1,1.0,-195.5244426088266,82.28555767807498,0.6049848606960185
3,PPO,0.1,1.0,-229.87337716750196,76.15886070239983,0.5695466190680699
3,SAC,0.1,1.0,-274.44647689572906,102.45089176887946,0.6282135389989583
3,EGP,0.1,1.0,-231.72436003785756,73.36294431803829,0.5685746910039495
3,FPRL,0.1,1.0,-702.9006520515636,203.09009040090265,0.6081823416665116
3,ICRL,0.1,1.0,-231.72436003785756,73.36294431803829,0.5685746910039495
4,PPO,0.1,1.0,-208.7702090325705,73.03746619355374,0.5852860225278443
4,SAC,0.1,1.0,-293.93418015559774,122.74422577568255,0.6147494161092946
4,EGP,0.1,1.0,-207.9821287824433,71.61419713335727,0.5846272079664614
4,FPRL,0.1,1.0,-644.8300604486919,233.47646267925208,0.6491465679495044
4,ICRL,0.1,1.0,-207.9821287824433,71.61419713335727,0.5846272079664614
5,PPO,0.1,1.0,-200.0819534102458,66.14962239059405,0.573116995547848
5,SAC,0.1,1.0,-337.1918607177553,142.49662953046322,0.5527413937089946
5,EGP,0.1,1.0,-200.06310886341882,62.618877190138704,0.5710729756382023
5,FPRL,0.1,1.0,-595.2801738433233,165.1139984695341,0.6214988898585541
5,ICRL,0.1,1.0,-200.06310886341882,62.618877190138704,0.5710729756382023
6,PPO,0.1,1.0,-233.46174778153036,99.37985295108847,0.6537687575090075
6,SAC,0.1,1.0,-438.0532168643461,204.30996393223492,0.5956109434030249
6,EGP,0.1,1.0,-236.86307125581976,105.0177560929641,0.6538710350840682
6,FPRL,0.1,1.0,-575.9066766850066,167.55316737460578,0.7229985590180964
6,ICRL,0.1,1.0,-236.86307125581976,105.0177560929641,0.6538710350840682
7,PPO,0.1,1.0,-194.23978929406297,61.48076587476429,0.5610935157651122
7,SAC,0.1,1.0,-274.44958373183016,118.28795732959607,0.5674532411204932
7,EGP,0.1,1.0,-185.3218508311291,52.77637196917479,0.5593489184057321
7,FPRL,0.1,1.0,-579.0690689570324,189.04747770270455,0.5494345365306463
7,ICRL,0.1,1.0,-185.3218508311291,52.77637196917479,0.5593489184057321
8,PPO,0.1,1.0,-163.70432708096615,45.614650487210326,0.4842636376447595
8,SAC,0.1,1.0,-263.081845478019,94.10091866068976,0.6237931009929788
8,EGP,0.1,1.0,-160.988826112961,41.79777109388972,0.4821752376507928
8,FPRL,0.1,1.0,-670.7415982835904,191.98422141366876,0.43967877563669966
8,ICRL,0.1,1.0,-160.988826112961,41.79777109388972,0.4821752376507928
9,PPO,0.1,1.0,-144.5895542245727,45.75745036037295,0.5337733777319031
9,SAC,0.1,1.0,-354.9633190777234,106.92527861459939,0.6692037519287838
9,EGP,0.1,1.0,-142.21648635394664,41.94186311567272,0.5326623171235445
9,FPRL,0.1,1.0,-595.4080793803352,210.99269302839127,0.6083320445697556
9,ICRL,0.1,1.0,-142.21648635394664,41.94186311567272,0.5326623171235445
10,PPO,0.1,1.0,-181.94604391469653,81.14085215998858,0.5582563714135279
10,SAC,0.1,1.0,-350.0047748674584,144.27198981443294,0.6181368550015314
10,EGP,0.1,1.0,-182.6594058169303,82.81151957287238,0.5564170955778449
10,FPRL,0.1,1.0,-645.4753070840446,189.7742794730376,0.61511107948819
10,ICRL,0.1,1.0,-182.6594058169303,82.81151957287238,0.5564170955778449
11,PPO,0.1,1.0,-296.0741782888668,108.12910469125094,0.5323621782446181
11,SAC,0.1,1.0,-243.2495395963265,73.17260693301306,0.5533835288777106
11,EGP,0.1,1.0,-355.43741555918217,135.987099131986,0.511697085747315
11,FPRL,0.1,1.0,-880.65152083853,236.76406987488645,0.4824925948313929
11,ICRL,0.1,1.0,-355.43741555918217,135.987099131986,0.511697085747315
12,PPO,0.1,1.0,-237.30848553650156,89.4416565609798,0.589760057130448
12,SAC,0.1,1.0,-552.1040801906406,210.98173332393137,0.7471836009068834
12,EGP,0.1,1.0,-234.2461403397015,82.14132263513358,0.5983602074539711
12,FPRL,0.1,1.0,-674.006587188061,242.67828948592796,0.6048054006625647
12,ICRL,0.1,1.0,-234.2461403397015,82.14132263513358,0.5983602074539711
13,PPO,0.1,1.0,-151.75935551750064,45.867603740825196,0.5174185583257788
13,SAC,0.1,1.0,-406.49493532386543,143.42448099826885,0.5878875993713939
13,EGP,0.1,1.0,-175.73209302520473,58.878831702724824,0.5309996016732147
13,FPRL,0.1,1.0,-530.1359455161195,206.57891666041374,0.6130499257587938
13,ICRL,0.1,1.0,-175.73209302520473,58.878831702724824,0.5309996016732147
14,PPO,0.1,1.0,-204.19467204328524,65.8977912916282,0.5824078297373709
14,SAC,0.1,1.0,-277.0595408524506,92.19627842556517,0.6068174426769338
14,EGP,0.1,1.0,-203.55091249575096,65.59584453448898,0.5814403626407617
14,FPRL,0.1,1.0,-610.651586643225,224.58798681244036,0.6074188600805017
14,ICRL,0.1,1.0,-203.55091249575096,65.59584453448898,0.5814403626407617
15,PPO,0.1,1.0,-249.2735264005573,84.0408135185602,0.6166414078603429
15,SAC,0.1,1.0,-357.3930623329367,148.80198049220903,0.6100274714320819
15,EGP,0.1,1.0,-268.8867104365024,98.91341392255167,0.6352955101476483
15,FPRL,0.1,1.0,-635.421178618709,211.07231139032152,0.7239351531779094
15,ICRL,0.1,1.0,-268.8867104365024,98.91341392255167,0.6352955101476483
16,PPO,0.1,1.0,-165.42130609554152,39.54446998847608,0.5696133214082589
16,SAC,0.1,1.0,-461.03857513396093,208.57180395536588,0.629196918272133
16,EGP,0.1,1.0,-190.4994351464855,58.7532170890807,0.585921392126249
16,FPRL,0.1,1.0,-493.8260404355486,144.88426056693208,0.6458133338790345
16,ICRL,0.1,1.0,-190.4994351464855,58.7532170890807,0.585921392126249
17,PPO,0.1,1.0,-220.06333336359396,64.70907650037164,0.5135237895004371
17,SAC,0.1,1.0,-244.03537430942902,77.39049290178806,0.5418988875750331
17,EGP,0.1,1.0,-352.3978682845548,173.00298857637915,0.5208732022090705
17,FPRL,0.1,1.0,-479.8392836995557,147.73776162728618,0.5307117010633993
17,ICRL,0.1,1.0,-352.3978682845548,173.00298857637915,0.5208732022090705
18,PPO,0.1,1.0,-204.6125657415024,106.12802742982969,0.5568829330782937
18,SAC,0.1,1.0,-346.35043797622524,127.2819999729382,0.5431101154389801
18,EGP,0.1,1.0,-204.56472716034475,100.63563502061147,0.5578340536640377
18,FPRL,0.1,1.0,-623.1904212434721,286.5624638057865,0.5789923525030817
18,ICRL,0.1,1.0,-204.56472716034475,100.63563502061147,0.5578340536640377
19,PPO,0.1,1.0,-232.25679620212097,100.05963945973096,0.5924218706430376
19,SAC,0.1,1.0,-333.93776092400293,123.23230468933662,0.6726332916587752
19,EGP,0.1,1.0,-228.56430563285173,94.4472770702058,0.589214700227403
19,FPRL,0.1,1.0,-748.0231109015161,217.94230889227686,0.5755872482527047
19,ICRL,0.1,1.0,-228.56430563285173,94.4472770702058,0.589214700227403
20,PPO,0.1,1.0,-130.41123020684526,40.490120751056445,0.5161474640511217
20,SAC,0.1,1.0,-259.8691757953745,128.6617835872743,0.6332008107678002
20,EGP,0.1,1.0,-131.0641879662837,38.99924812313654,0.5164913749988241
20,FPRL,0.1,1.0,-578.1393864701355,213.0956398474479,0.5386022507098894
20,ICRL,0.1,1.0,-131.0641879662837,38.99924812313654,0.5164913749988241
21,PPO,0.1,1.0,-219.25835131146192,69.86223620297639,0.649836752894685
21,SAC,0.1,1.0,-365.44226943748146,138.54033443677912,0.5897106844389071
21,EGP,0.1,1.0,-210.1753386832843,65.11896611323372,0.6435788401560757
21,FPRL,0.1,1.0,-747.9414933201493,219.27854639816516,0.7215258714512631
21,ICRL,0.1,1.0,-210.1753386832843,65.11896611323372,0.6435788401560757
22,PPO,0.1,1.0,-159.0995313029212,52.35317109748225,0.5216498417537458
22,SAC,0.1,1.0,-314.19486403179354,144.1988411451466,0.599347162733996
22,EGP,0.1,1.0,-182.29086093222776,70.07328740436185,0.5358903435150022
22,FPRL,0.1,1.0,-592.4214172000421,186.47997116848188,0.46817175590883825
22,ICRL,0.1,1.0,-182.29086093222776,70.07328740436185,0.5358903435150022
23,PPO,0.1,1.0,-123.97334618756737,22.535305095898917,0.5024927874541372
23,SAC,0.1,1.0,-248.6669203296906,107.82371730383225,0.5685718482694718
23,EGP,0.1,1.0,-130.7682877037056,26.86176708510863,0.5038145114331237
23,FPRL,0.1,1.0,-367.8239768599474,106.23926046586152,0.5024517896060421
23,ICRL,0.1,1.0,-130.7682877037056,26.86176708510863,0.5038145114331237
24,PPO,0.1,1.0,-164.84985768508332,37.182838740730425,0.5441373551532662
24,SAC,0.1,1.0,-238.79077931354786,70.63775952252475,0.5848358967528247
24,EGP,0.1,1.0,-167.21786397126363,35.48660257380057,0.5407189178970012
24,FPRL,0.1,1.0,-705.6819754346068,192.22176769746054,0.5581705675176996
24,ICRL,0.1,1.0,-167.21786397126363,35.48660257380057,0.5407189178970012
25,PPO,0.1,1.0,-195.8682152117923,56.36152026507383,0.5395297926221724
25,SAC,0.1,1.0,-313.52917285511404,125.04563420899538,0.6173631941008392
25,EGP,0.1,1.0,-197.58357047856137,56.9363874051341,0.5412152502197093
25,FPRL,0.1,1.0,-665.4448001219604,191.64966949993908,0.5985905125530898
25,ICRL,0.1,1.0,-197.58357047856137,56.9363874051341,0.5412152502197093
26,PPO,0.1,1.0,-275.88440563994607,111.30566750090016,0.6343009643316752
26,SAC,0.1,1.0,-267.96230143997826,85.87099214771912,0.5903087512626042
26,EGP,0.1,1.0,-285.26049407376655,122.0971530715077,0.6447799583334195
26,FPRL,0.1,1.0,-636.5897880210845,247.22784330690243,0.6541270890635669
26,ICRL,0.1,1.0,-285.26049407376655,122.0971530715077,0.6447799583334195
27,PPO,0.1,1.0,-208.9055858959337,77.57055624910114,0.5913533407586916
27,SAC,0.1,1.0,-342.05856929587327,155.17496735334126,0.5798472660369369
27,EGP,0.1,1.0,-202.8199769921091,72.73716643312054,0.5853208235414417
27,FPRL,0.1,1.0,-734.8461251860298,243.57250136812524,0.6799365997843703
27,ICRL,0.1,1.0,-202.8199769921091,72.73716643312054,0.5853208235414417
28,PPO,0.1,1.0,-167.31430256617102,58.79857457295858,0.521371908800436
28,SAC,0.1,1.0,-250.53389836603296,109.74074998907591,0.6078106705662142
28,EGP,0.1,1.0,-169.98907772740208,58.23497893387559,0.521856091280658
28,FPRL,0.1,1.0,-563.48535242631,239.3618942851298,0.5708559597660137
28,ICRL,0.1,1.0,-169.98907772740208,58.23497893387559,0.521856091280658
29,PPO,0.1,1.0,-209.19561798047928,88.67562720529288,0.5973260838215949
29,SAC,0.1,1.0,-235.43027574549652,79.19393646125833,0.6066906273097642
29,EGP,0.1,1.0,-213.32433396103644,82.16322094638923,0.5924652059076315
29,FPRL,0.1,1.0,-803.2050938681866,235.4832594919251,0.66733578901788
29,ICRL,0.1,1.0,-213.32433396103644,82.16322094638923,0.5924652059076315
30,PPO,0.1,1.0,-186.24493160912428,61.26347361727707,0.5709325462454549
30,SAC,0.1,1.0,-315.938688585936,87.17533810193245,0.6168365617503001
30,EGP,0.1,1.0,-187.18104269259715,68.92128602868057,0.5714581007911994
30,FPRL,0.1,1.0,-646.3170595306697,196.65871161025132,0.6038309100320343
30,ICRL,0.1,1.0,-187.18104269259715,68.92128602868057,0.5714581007911994
1,PPO,0.5,0.1,-302.66239419355657,74.85294363768476,1.0737102444170001
1,SAC,0.5,0.1,-337.2231921604203,101.01240360751932,1.0578018472128377
1,EGP,0.5,0.1,-302.780258677334,74.86572138164449,1.0738277173046302
1,FPRL,0.5,0.1,-793.9133576810777,194.93956741285754,1.0709944867098362
1,ICRL,0.5,0.1,-302.780258677334,74.86572138164449,1.0738277173046302
2,PPO,0.5,0.1,-254.30385046830156,71.88149825658131,1.0674156381874795
2,SAC,0.5,0.1,-254.55985814069487,59.31636742384885,1.0277715614978828
2,EGP,0.5,0.1,-254.6692401684019,72.59945555872552,1.0676443472596746
2,FPRL,0.5,0.1,-726.5275253777198,245.7816248852092,1.0553447124257842
2,ICRL,0.5,0.1,-254.6692401684019,72.59945555872552,1.0676443472596746
3,PPO,0.5,0.1,-339.3549079805675,92.16086529105428,1.0580525120578066
3,SAC,0.5,0.1,-354.06676237157444,104.95804941370213,1.0881667635770094
3,EGP,0.5,0.1,-339.31979204746807,91.79457396118099,1.0575027177070255
3,FPRL,0.5,0.1,-891.1996114026201,206.99845167729387,1.0480566663471282
3,ICRL,0.5,0.1,-339.31979204746807,91.79457396118099,1.0575027177070255
4,PPO,0.5,0.1,-315.42752135205967,85.44406805949856,1.080493406095412
4,SAC,0.5,0.1,-363.1608457351879,122.7887973695355,1.0872975005184413
4,EGP,0.5,0.1,-315.02791277291203,85.22731152675794,1.0802659644915533
4,FPRL,0.5,0.1,-821.5709799036948,263.8942277432205,1.0979715806535468
4,ICRL,0.5,0.1,-315.02791277291203,85.22731152675794,1.0802659644915533
5,PPO,0.5,0.1,-290.0403154547397,78.0400907153706,1.0708750686774493
5,SAC,0.5,0.1,-398.1673603384659,138.93748474239612,1.050730649014154
5,EGP,0.5,0.1,-289.5886372290381,77.4705435482043,1.0705202965608607
5,FPRL,0.5,0.1,-813.7346310334133,214.8158801875663,1.0555893751145693
5,ICRL,0.5,0.1,-289.5886372290381,77.4705435482043,1.0705202965608607
6,PPO,0.5,0.1,-337.5201408312011,113.62879422727411,1.1257788077976192
6,SAC,0.5,0.1,-516.0908665890489,199.2196006489221,1.0815679190988825
6,EGP,0.5,0.1,-339.08442964818175,114.41777077350173,1.1270144956275543
6,FPRL,0.5,0.1,-787.0624091471208,219.8868810383753,1.14946965458893
6,ICRL,0.5,0.1,-339.08442964818175,114.41777077350173,1.1270144956275543
7,PPO,0.5,0.1,-271.96524335677634,66.50528113052059,1.049784244895382
7,SAC,0.5,0.1,-338.11929181762497,114.68156846081536,1.0467140088791167
7,EGP,0.5,0.1,-269.9117206285907,65.52725062032866,1.0489560899050328
7,FPRL,0.5,0.1,-730.373701945518,207.6246580278272,1.0256289395932308
7,ICRL,0.5,0.1,-269.9117206285907,65.52725062032866,1.0489560899050328
8,PPO,0.5,0.1,-245.35302224432314,52.072930978665006,0.9971622728600456
8,SAC,0.5,0.1,-334.6530631839718,94.3414779442082,1.0881291105590198
8,EGP,0.5,0.1,-245.08394766914742,51.72270083965181,0.9971981548706208
8,FPRL,0.5,0.1,-862.6777014116851,206.8536255913822,0.9508314723166967
8,ICRL,0.5,0.1,-245.08394766914742,51.72270083965181,0.9971981548706208
9,PPO,0.5,0.1,-234.6837321271108,57.78461030905098,1.03485137761921
9,SAC,0.5,0.1,-414.6551742591561,94.6503808064752,1.1251190351582663
9,EGP,0.5,0.1,-234.3485748675444,57.358614505179055,1.0345126290210793
9,FPRL,0.5,0.1,-809.6084502197347,223.97979848793312,1.0413679599537644
9,ICRL,0.5,0.1,-234.3485748675444,57.358614505179055,1.0345126290210793
10,PPO,0.5,0.1,-278.2404707175911,95.3495767321205,1.0629488268833087
10,SAC,0.5,0.1,-424.1732204103552,151.9282524027129,1.0890822218745067
10,EGP,0.5,0.1,-278.36665895742357,95.47745437286167,1.062680682430184
10,FPRL,0.5,0.1,-848.0388151257331,230.22313527208908,1.0751548552124572
10,ICRL,0.5,0.1,-278.36665895742357,95.47745437286167,1.062680682430184
11,PPO,0.5,0.1,-406.7090104700967,121.57600043504537,1.025386501881945
11,SAC,0.5,0.1,-303.83711545905993,72.65437173942425,1.031730142180878
11,EGP,0.5,0.1,-416.1333311557658,122.69622199964897,1.020968702169916
11,FPRL,0.5,0.1,-974.1663342304039,257.12761245089587,0.9932825247416652
11,ICRL,0.5,0.1,-416.1333311557658,122.69622199964897,1.020968702169916
12,PPO,0.5,0.1,-316.98214335548,100.30977572082374,1.0560188855819643
12,SAC,0.5,0.1,-627.4192931852643,210.91853701312857,1.1793344972593094
12,EGP,0.5,0.1,-316.3916663583424,98.23153352066186,1.0584561014135359
12,FPRL,0.5,0.1,-764.6706156034384,235.51975845695574,1.0544824598068674
12,ICRL,0.5,0.1,-316.3916663583424,98.23153352066186,1.0584561014135359
13,PPO,0.5,0.1,-245.56760410906892,58.790632450099835,1.0435600688608904
13,SAC,0.5,0.1,-477.8413542124136,146.14601336975474,1.0787598223073949
13,EGP,0.5,0.1,-246.1897387441416,58.906354975906716,1.0432168856675745
13,FPRL,0.5,0.1,-798.2259547316118,243.07859590307262,1.0630654017587182
13,ICRL,0.5,0.1,-246.1897387441416,58.906354975906716,1.0432168856675745
14,PPO,0.5,0.1,-286.84924437195326,72.83336139085912,1.0676927422379114
14,SAC,0.5,0.1,-347.38513676262534,83.09079732185216,1.0785645554629304
14,EGP,0.5,0.1,-286.9846439826989,72.88810930917178,1.0678721879495268
14,FPRL,0.5,0.1,-835.0864389282789,250.98558304646903,1.039482451825533
14,ICRL,0.5,0.1,-286.9846439826989,72.88810930917178,1.0678721879495268
15,PPO,0.5,0.1,-369.73202366296977,105.35417369053663,1.0988846700179882
15,SAC,0.5,0.1,-437.30349571671127,152.64760811583346,1.072687128463019
15,EGP,0.5,0.1,-371.513805148601,106.59063367779667,1.1001826399062027
15,FPRL,0.5,0.1,-886.874806972505,238.89774986726016,1.1228948047404648
15,ICRL,0.5,0.1,-371.513805148601,106.59063367779667,1.1001826399062027
16,PPO,0.5,0.1,-261.4537810249561,47.98463341085351,1.0770813330391085
16,SAC,0.5,0.1,-539.6880163227246,212.5285051671688,1.0872329847356406
16,EGP,0.5,0.1,-262.33932819186566,48.977471455537,1.077607291324805
16,FPRL,0.5,0.1,-739.1226444862201,196.62226931397035,1.104647576943921
16,ICRL,0.5,0.1,-262.33932819186566,48.977471455537,1.077607291324805
17,PPO,0.5,0.1,-315.05448402713284,75.96465097429045,1.0106582012882717
17,SAC,0.5,0.1,-311.596801625794,76.99931900066883,1.0449047064538843
17,EGP,0.5,0.1,-321.57064885032065,80.31434012558869,1.0096548393139395
17,FPRL,0.5,0.1,-770.8469261382795,180.97586545295286,0.9868113621446474
17,ICRL,0.5,0.1,-321.57064885032065,80.31434012558869,1.0096548393139395
18,PPO,0.5,0.1,-298.7776147741949,122.24862554575624,1.0451129606578458
18,SAC,0.5,0.1,-402.99260372198154,123.91299930316019,1.0275688679860804
18,EGP,0.5,0.1,-300.2065459324144,122.57593409598846,1.04598269696758
18,FPRL,0.5,0.1,-921.4796758039172,271.9833044213986,1.0085640608271964
18,ICRL,0.5,0.1,-300.2065459324144,122.57593409598846,1.04598269696758
19,PPO,0.5,0.1,-324.8170548178646,104.90562733326422,1.058289758425246
19,SAC,0.5,0.1,-415.58814195570784,125.94254312363148,1.114246359451884
19,EGP,0.5,0.1,-324.75436932050604,104.52785950452204,1.057988871497813
19,FPRL,0.5,0.1,-908.4203395732424,203.66753878968956,1.0326411035188263
19,ICRL,0.5,0.1,-324.75436932050604,104.52785950452204,1.057988871497813
20,PPO,0.5,0.1,-219.80785491074056,49.14868446899305,1.0398135114772624
20,SAC,0.5,0.1,-350.1902879310607,140.72017431918206,1.1107367841356122
20,EGP,0.5,0.1,-219.6823101619877,48.917684561140454,1.0396829248546189
20,FPRL,0.5,0.1,-797.606489044552,289.0599033818264,1.0202974834733753
20,ICRL,0.5,0.1,-219.6823101619877,48.917684561140454,1.0396829248546189
21,PPO,0.5,0.1,-326.729700917511,83.8386254121006,1.1235563117688303
21,SAC,0.5,0.1,-447.918726587647,141.43938792765329,1.0803182805017117
21,EGP,0.5,0.1,-325.7064961891525,83.40105720538233,1.12198298591129
21,FPRL,0.5,0.1,-838.4746501689991,222.60214960428627,1.144885696236805
21,ICRL,0.5,0.1,-325.7064961891525,83.40105720538233,1.12198298591129
22,PPO,0.5,0.1,-247.22969572227564,66.18618383363625,1.029986074057718
22,SAC,0.5,0.1,-384.91267356290655,150.48713526993632,1.0773024060597183
22,EGP,0.5,0.1,-247.15677473176072,66.3403292479145,1.0297522765916762
22,FPRL,0.5,0.1,-898.842651361068,193.13899278045156,0.972033645729384
22,ICRL,0.5,0.1,-247.15677473176072,66.3403292479145,1.0297522765916762
23,PPO,0.5,0.1,-201.92279368484222,25.5096717938792,1.0269060916583783
23,SAC,0.5,0.1,-316.6005737367975,105.1594502707549,1.0601772132860394
23,EGP,0.5,0.1,-202.05466807527193,25.60049823330046,1.0269955813094613
23,FPRL,0.5,0.1,-678.5945525629635,213.66134288211998,0.9880602954664538
23,ICRL,0.5,0.1,-202.05466807527193,25.60049823330046,1.0269955813094613
24,PPO,0.5,0.1,-247.86459806330552,43.474642117375176,1.0541597411150654
24,SAC,0.5,0.1,-297.9129081401509,70.77275728746397,1.0509770045032905
24,EGP,0.5,0.1,-247.74871204805552,43.22654556569167,1.0534943439414903
24,FPRL,0.5,0.1,-819.6891368598069,209.94335160454003,1.024659368461098
24,ICRL,0.5,0.1,-247.74871204805552,43.22654556569167,1.0534943439414903
25,PPO,0.5,0.1,-296.67045830439423,66.40797091992319,1.0596578078028016
25,SAC,0.5,0.1,-388.1702788849606,122.75228631094743,1.1023656105055843
25,EGP,0.5,0.1,-296.4944116793966,66.27039278436801,1.0596449599435094
25,FPRL,0.5,0.1,-899.203379632202,210.74039813736272,1.0769203182946772
25,ICRL,0.5,0.1,-296.4944116793966,66.27039278436801,1.0596449599435094
26,PPO,0.5,0.1,-378.7681286800703,127.26588548761765,1.100340190719693
26,SAC,0.5,0.1,-337.39975668461307,84.84362735591995,1.0680509118528496
26,EGP,0.5,0.1,-380.4699577766495,128.65694993453454,1.1017165410615284
26,FPRL,0.5,0.1,-853.424791879734,271.63940800499853,1.0966576709213756
26,ICRL,0.5,0.1,-380.4699577766495,128.65694993453454,1.1017165410615284
27,PPO,0.5,0.1,-307.87730885421905,91.55049411146717,1.0702596539735634
27,SAC,0.5,0.1,-404.33761070752075,156.06180800530473,1.0578023139287227
27,EGP,0.5,0.1,-306.9247214960503,91.12368131197529,1.069334277652845
27,FPRL,0.5,0.1,-826.6762068463822,248.58949628896252,1.0958799335468679
27,ICRL,0.5,0.1,-306.9247214960503,91.12368131197529,1.069334277652845
28,PPO,0.5,0.1,-256.9758290642227,69.83150249159881,1.0364965586756825
