seed,algo,n_agents,avg_reward,reward_std,collapse_count,final_resource
33,ICRL,5,-40.49291240879703,0.4684839866093202,3,0.9571389454732452
34,PPO,5,-40.55359580687458,0.3814742351166584,2,0.9438823502359462
34,SAC,5,-5.140983329285857,0.05617017387750099,300,0.0
34,EGP,5,-40.55359580687458,0.3814742351166584,2,0.9438823502359462
34,FPRL,5,-5.126851782312151,0.05851056214563405,300,0.0
34,ICRL,5,-40.55359580687458,0.3814742351166584,2,0.9438823502359462
35,PPO,5,-40.554340793832864,0.353347106397088,2,0.9274864436287119
35,SAC,5,-5.153540532380064,0.08001556426544341,300,0.02499997615814209
35,EGP,5,-40.554340793832864,0.353347106397088,2,0.9274864436287119
35,FPRL,5,-5.150911104051896,0.0796733007055372,300,0.0
35,ICRL,5,-40.554340793832864,0.353347106397088,2,0.9274864436287119
36,PPO,5,-40.604913575452215,0.4294327424245328,3,0.9621729803390876
36,SAC,5,-5.148876455746206,0.07804804009334818,300,0.0
36,EGP,5,-40.604913575452215,0.4294327424245328,3,0.9621729803390876
36,FPRL,5,-5.1341231551083135,0.05396094165798128,300,0.0
36,ICRL,5,-40.604913575452215,0.4294327424245328,3,0.9621729803390876
37,PPO,5,-40.482545659144165,0.3649746274991619,3,0.9543722518160618
37,SAC,5,-5.137351421722891,0.058882592450086105,300,0.0
37,EGP,5,-40.482545659144165,0.3649746274991619,3,0.9543722518160618
37,FPRL,5,-5.136671213870155,0.05598126840628068,300,0.0
37,ICRL,5,-40.482545659144165,0.3649746274991619,3,0.9543722518160618
38,PPO,5,-40.40735470181998,0.35250096547478516,1,0.9435075120324575
38,SAC,5,-5.140377262939737,0.07016811065860389,300,0.038526177406311035
38,EGP,5,-40.40735470181998,0.35250096547478516,1,0.9435075120324575
38,FPRL,5,-5.12642800306855,0.04769370779028797,300,0.0
38,ICRL,5,-40.40735470181998,0.35250096547478516,1,0.9435075120324575
39,PPO,5,-40.48680273211567,0.44711359849442844,5,0.9573129382029458
39,SAC,5,-5.129162277248125,0.05946902693875185,300,0.0
39,EGP,5,-40.48680273211567,0.44711359849442844,5,0.9573129382029458
39,FPRL,5,-5.139976745617493,0.0604564455776448,300,0.0
39,ICRL,5,-40.48680273211567,0.44711359849442844,5,0.9573129382029458
40,PPO,5,-40.548494860697275,0.4482275077267953,3,0.9635137451453042
40,SAC,5,-5.132520383590478,0.04753761276941568,300,0.0
40,EGP,5,-40.548494860697275,0.4482275077267953,3,0.9635137451453042
40,FPRL,5,-5.132874433259807,0.06276996054899296,300,0.0
40,ICRL,5,-40.548494860697275,0.4482275077267953,3,0.9635137451453042
